Source,Target,Type
5,2258,Undirected
5,1953,Undirected
5,2221,Undirected
5,2222,Undirected
5,2230,Undirected
5,2231,Undirected
5,2122,Undirected
5,2232,Undirected
5,2189,Undirected
5,1961,Undirected
5,1952,Undirected
5,2015,Undirected
5,2123,Undirected
5,2233,Undirected
5,359,Undirected
5,2259,Undirected
5,194,Undirected
5,2252,Undirected
5,2260,Undirected
5,1953,Undirected
5,2221,Undirected
5,2222,Undirected
5,2230,Undirected
5,2231,Undirected
5,2122,Undirected
5,2232,Undirected
5,2189,Undirected
5,1961,Undirected
5,1952,Undirected
5,2015,Undirected
5,2123,Undirected
5,2233,Undirected
5,359,Undirected
5,2261,Undirected
5,194,Undirected
5,2249,Undirected
5,2262,Undirected
5,1953,Undirected
5,2221,Undirected
5,2222,Undirected
5,2230,Undirected
5,2231,Undirected
5,2122,Undirected
5,2232,Undirected
5,2189,Undirected
5,1961,Undirected
5,1952,Undirected
5,2015,Undirected
5,2123,Undirected
5,2233,Undirected
5,359,Undirected
5,1953,Undirected
5,2223,Undirected
5,2046,Undirected
5,2224,Undirected
5,23,Undirected
5,2225,Undirected
5,52,Undirected
5,2226,Undirected
5,239,Undirected
5,2227,Undirected
5,2228,Undirected
5,13,Undirected
5,1731,Undirected
5,2229,Undirected
5,2221,Undirected
5,2222,Undirected
5,2230,Undirected
5,2231,Undirected
5,2122,Undirected
5,2232,Undirected
5,2189,Undirected
5,1961,Undirected
5,1952,Undirected
5,2015,Undirected
5,2123,Undirected
5,2233,Undirected
5,359,Undirected
5,1953,Undirected
5,2223,Undirected
5,2046,Undirected
5,2224,Undirected
5,23,Undirected
5,2225,Undirected
5,52,Undirected
5,2226,Undirected
5,239,Undirected
5,2227,Undirected
5,2228,Undirected
5,13,Undirected
5,1731,Undirected
5,2229,Undirected
5,359,Undirected
5,2263,Undirected
5,23,Undirected
5,2264,Undirected
5,1953,Undirected
5,2093,Undirected
5,2238,Undirected
5,2225,Undirected
5,13,Undirected
5,2227,Undirected
5,239,Undirected
5,2265,Undirected
5,2228,Undirected
5,2266,Undirected
5,2229,Undirected
5,2221,Undirected
5,2222,Undirected
5,2230,Undirected
5,2231,Undirected
5,2122,Undirected
5,2232,Undirected
5,2189,Undirected
5,1961,Undirected
5,1952,Undirected
5,2015,Undirected
5,2123,Undirected
5,2233,Undirected
5,359,Undirected
5,1953,Undirected
5,2223,Undirected
5,2046,Undirected
5,2224,Undirected
5,23,Undirected
5,2225,Undirected
5,52,Undirected
5,2226,Undirected
5,239,Undirected
5,2227,Undirected
5,2228,Undirected
5,13,Undirected
5,1731,Undirected
5,2229,Undirected
5,359,Undirected
5,2267,Undirected
5,2268,Undirected
5,2269,Undirected
5,2270,Undirected
5,2271,Undirected
5,2272,Undirected
5,2273,Undirected
5,23,Undirected
5,156,Undirected
5,2274,Undirected
5,359,Undirected
5,1953,Undirected
5,2046,Undirected
5,2225,Undirected
5,2228,Undirected
5,13,Undirected
5,239,Undirected
5,2275,Undirected
5,2227,Undirected
5,2276,Undirected
5,23,Undirected
5,2229,Undirected
5,2221,Undirected
5,2222,Undirected
5,2230,Undirected
5,2231,Undirected
5,2122,Undirected
5,2232,Undirected
5,2189,Undirected
5,1961,Undirected
5,1952,Undirected
5,2015,Undirected
5,2123,Undirected
5,2233,Undirected
5,359,Undirected
5,2277,Undirected
5,2278,Undirected
5,2279,Undirected
5,2267,Undirected
5,2268,Undirected
5,2269,Undirected
5,2270,Undirected
5,2271,Undirected
5,2272,Undirected
5,2273,Undirected
5,23,Undirected
5,156,Undirected
5,2280,Undirected
5,2281,Undirected
5,2282,Undirected
5,2226,Undirected
5,2275,Undirected
5,52,Undirected
5,2225,Undirected
5,2283,Undirected
5,359,Undirected
5,1953,Undirected
5,2223,Undirected
5,2046,Undirected
5,2224,Undirected
5,23,Undirected
5,2225,Undirected
5,52,Undirected
5,2226,Undirected
5,239,Undirected
5,2227,Undirected
5,2228,Undirected
5,13,Undirected
5,1731,Undirected
5,2229,Undirected
5,2221,Undirected
5,2222,Undirected
5,2230,Undirected
5,2231,Undirected
5,2122,Undirected
5,2232,Undirected
5,2189,Undirected
5,1961,Undirected
5,1952,Undirected
5,2015,Undirected
5,2123,Undirected
5,2233,Undirected
5,359,Undirected
5,194,Undirected
5,2284,Undirected
5,1135,Undirected
5,2285,Undirected
5,1953,Undirected
5,2221,Undirected
5,2222,Undirected
5,2230,Undirected
5,2231,Undirected
5,2122,Undirected
5,2232,Undirected
5,2189,Undirected
5,1961,Undirected
5,1952,Undirected
5,2015,Undirected
5,2123,Undirected
5,2233,Undirected
5,359,Undirected
5,2286,Undirected
5,2135,Undirected
5,2287,Undirected
5,2288,Undirected
5,194,Undirected
5,2284,Undirected
5,1953,Undirected
5,2223,Undirected
5,2046,Undirected
5,2224,Undirected
5,23,Undirected
5,2225,Undirected
5,52,Undirected
5,2226,Undirected
5,239,Undirected
5,2227,Undirected
5,2228,Undirected
5,13,Undirected
5,1731,Undirected
5,2229,Undirected
5,359,Undirected
5,1953,Undirected
5,2223,Undirected
5,2046,Undirected
5,2224,Undirected
5,23,Undirected
5,2225,Undirected
5,52,Undirected
5,2226,Undirected
5,239,Undirected
5,2227,Undirected
5,2228,Undirected
5,13,Undirected
5,1731,Undirected
5,2229,Undirected
5,359,Undirected
5,1953,Undirected
5,2223,Undirected
5,2046,Undirected
5,2224,Undirected
5,23,Undirected
5,2225,Undirected
5,52,Undirected
5,2226,Undirected
5,239,Undirected
5,2227,Undirected
5,2228,Undirected
5,13,Undirected
5,1731,Undirected
5,2229,Undirected
5,359,Undirected
5,2225,Undirected
5,2228,Undirected
5,239,Undirected
5,2275,Undirected
5,13,Undirected
5,2229,Undirected
5,23,Undirected
5,1953,Undirected
5,2046,Undirected
5,2223,Undirected
5,2221,Undirected
5,2222,Undirected
5,2230,Undirected
5,2231,Undirected
5,2122,Undirected
5,2232,Undirected
5,2189,Undirected
5,1961,Undirected
5,1952,Undirected
5,2015,Undirected
5,2123,Undirected
5,2233,Undirected
5,359,Undirected
5,1953,Undirected
5,2223,Undirected
5,2046,Undirected
5,2224,Undirected
5,23,Undirected
5,2225,Undirected
5,52,Undirected
5,2226,Undirected
5,239,Undirected
5,2227,Undirected
5,2228,Undirected
5,13,Undirected
5,1731,Undirected
5,2229,Undirected
5,2221,Undirected
5,2222,Undirected
5,2230,Undirected
5,2231,Undirected
5,2122,Undirected
5,2232,Undirected
5,2189,Undirected
5,1961,Undirected
5,1952,Undirected
5,2015,Undirected
5,2123,Undirected
5,2233,Undirected
5,2289,Undirected
5,2290,Undirected
5,359,Undirected
5,1953,Undirected
5,2221,Undirected
5,2222,Undirected
5,2230,Undirected
5,2231,Undirected
5,2122,Undirected
5,2232,Undirected
5,2189,Undirected
5,1961,Undirected
5,1952,Undirected
5,2015,Undirected
5,2123,Undirected
5,2233,Undirected
5,2291,Undirected
5,2292,Undirected
5,359,Undirected
5,1953,Undirected
5,2223,Undirected
5,2046,Undirected
5,2224,Undirected
5,23,Undirected
5,2225,Undirected
5,52,Undirected
5,2226,Undirected
5,239,Undirected
5,2227,Undirected
5,2228,Undirected
5,13,Undirected
5,1731,Undirected
5,2229,Undirected
5,358,Undirected
5,2293,Undirected
5,23,Undirected
5,359,Undirected
5,2294,Undirected
5,2276,Undirected
5,2225,Undirected
5,2238,Undirected
5,2228,Undirected
5,2229,Undirected
5,23,Undirected
5,2227,Undirected
5,239,Undirected
5,2295,Undirected
5,1953,Undirected
5,2221,Undirected
5,2222,Undirected
5,2230,Undirected
5,2231,Undirected
5,2122,Undirected
5,2232,Undirected
5,2189,Undirected
5,1961,Undirected
5,1952,Undirected
5,2015,Undirected
5,2123,Undirected
5,2233,Undirected
5,359,Undirected
5,1953,Undirected
5,2223,Undirected
5,2046,Undirected
5,2224,Undirected
5,23,Undirected
5,2225,Undirected
5,52,Undirected
5,2226,Undirected
5,239,Undirected
5,2227,Undirected
5,2228,Undirected
5,13,Undirected
5,1731,Undirected
5,2229,Undirected
5,359,Undirected
5,1953,Undirected
5,2046,Undirected
5,23,Undirected
5,2225,Undirected
5,2238,Undirected
5,2228,Undirected
5,2227,Undirected
5,239,Undirected
5,2275,Undirected
5,2276,Undirected
5,2229,Undirected
5,2221,Undirected
5,2222,Undirected
5,2230,Undirected
5,2231,Undirected
5,2122,Undirected
5,2232,Undirected
5,2189,Undirected
5,1961,Undirected
5,1952,Undirected
5,2015,Undirected
5,2123,Undirected
5,2233,Undirected
5,2296,Undirected
5,359,Undirected
5,1953,Undirected
5,2223,Undirected
5,2046,Undirected
5,2224,Undirected
5,23,Undirected
5,2225,Undirected
5,52,Undirected
5,2226,Undirected
5,239,Undirected
5,2227,Undirected
5,2228,Undirected
5,13,Undirected
5,1731,Undirected
5,2229,Undirected
5,359,Undirected
5,1953,Undirected
5,2223,Undirected
5,2046,Undirected
5,2224,Undirected
5,23,Undirected
5,2225,Undirected
5,52,Undirected
5,2226,Undirected
5,239,Undirected
5,2227,Undirected
5,2228,Undirected
5,13,Undirected
5,1731,Undirected
5,2229,Undirected
5,359,Undirected
5,1953,Undirected
5,2223,Undirected
5,2046,Undirected
5,2224,Undirected
5,23,Undirected
5,2225,Undirected
5,52,Undirected
5,2226,Undirected
5,239,Undirected
5,2227,Undirected
5,2228,Undirected
5,13,Undirected
5,1731,Undirected
5,2229,Undirected
5,2221,Undirected
5,2222,Undirected
5,2230,Undirected
5,2231,Undirected
5,2122,Undirected
5,2232,Undirected
5,2189,Undirected
5,1961,Undirected
5,1952,Undirected
5,2015,Undirected
5,2123,Undirected
5,2233,Undirected
5,359,Undirected
5,1953,Undirected
5,2223,Undirected
5,2046,Undirected
5,2224,Undirected
5,23,Undirected
5,2225,Undirected
5,52,Undirected
5,2226,Undirected
5,239,Undirected
5,2227,Undirected
5,2228,Undirected
5,13,Undirected
5,1731,Undirected
5,2229,Undirected
5,359,Undirected
5,1953,Undirected
5,2223,Undirected
5,2046,Undirected
5,2224,Undirected
5,23,Undirected
5,2225,Undirected
5,52,Undirected
5,2226,Undirected
5,239,Undirected
5,2227,Undirected
5,2228,Undirected
5,13,Undirected
5,1731,Undirected
5,2229,Undirected
5,2297,Undirected
5,2298,Undirected
5,359,Undirected
5,1953,Undirected
5,2223,Undirected
5,2046,Undirected
5,2224,Undirected
5,23,Undirected
5,2225,Undirected
5,52,Undirected
5,2226,Undirected
5,239,Undirected
5,2227,Undirected
5,2228,Undirected
5,13,Undirected
5,1731,Undirected
5,2229,Undirected
5,2299,Undirected
5,2300,Undirected
5,2301,Undirected
5,359,Undirected
5,1953,Undirected
5,2223,Undirected
5,2046,Undirected
5,2224,Undirected
5,23,Undirected
5,2225,Undirected
5,52,Undirected
5,2226,Undirected
5,239,Undirected
5,2227,Undirected
5,2228,Undirected
5,13,Undirected
5,1731,Undirected
5,2229,Undirected
5,2302,Undirected
5,2303,Undirected
5,2304,Undirected
5,2305,Undirected
5,358,Undirected
5,2030,Undirected
5,2306,Undirected
5,359,Undirected
5,1953,Undirected
5,2223,Undirected
5,2046,Undirected
5,2224,Undirected
5,23,Undirected
5,2225,Undirected
5,52,Undirected
5,2226,Undirected
5,239,Undirected
5,2227,Undirected
5,2228,Undirected
5,13,Undirected
5,1731,Undirected
5,2229,Undirected
6,2307,Undirected
6,1850,Undirected
6,2308,Undirected
6,2309,Undirected
6,2307,Undirected
6,1850,Undirected
6,2308,Undirected
6,2309,Undirected
7,2310,Undirected
7,2311,Undirected
7,2312,Undirected
7,2313,Undirected
7,239,Undirected
7,2314,Undirected
7,2315,Undirected
7,2316,Undirected
7,2317,Undirected
7,2310,Undirected
7,2311,Undirected
7,2312,Undirected
7,2317,Undirected
7,2310,Undirected
7,2311,Undirected
7,2318,Undirected
7,2317,Undirected
7,2310,Undirected
7,2311,Undirected
7,2319,Undirected
7,2317,Undirected
7,2315,Undirected
7,2316,Undirected
7,2310,Undirected
7,2311,Undirected
7,2320,Undirected
7,2317,Undirected
7,2310,Undirected
7,2311,Undirected
7,2321,Undirected
7,2317,Undirected
7,2310,Undirected
7,2311,Undirected
7,2322,Undirected
7,2323,Undirected
7,2317,Undirected
7,2310,Undirected
7,2311,Undirected
7,66,Undirected
7,2324,Undirected
7,2317,Undirected
7,2315,Undirected
7,2316,Undirected
7,2310,Undirected
7,2311,Undirected
7,2325,Undirected
7,2309,Undirected
7,2326,Undirected
7,2317,Undirected
7,2310,Undirected
7,2311,Undirected
7,2327,Undirected
7,2317,Undirected
7,2310,Undirected
7,2311,Undirected
7,2328,Undirected
7,2317,Undirected
7,2310,Undirected
7,2311,Undirected
7,2329,Undirected
7,2317,Undirected
7,2310,Undirected
7,2311,Undirected
7,2330,Undirected
7,2317,Undirected
7,2310,Undirected
7,2311,Undirected
7,2331,Undirected
7,2317,Undirected
7,2310,Undirected
7,2311,Undirected
7,2332,Undirected
7,2317,Undirected
6,2307,Undirected
6,1850,Undirected
6,2309,Undirected
6,2333,Undirected
6,1809,Undirected
6,2334,Undirected
6,2327,Undirected
6,1799,Undirected
6,2335,Undirected
6,2332,Undirected
6,2336,Undirected
6,23,Undirected
6,1850,Undirected
6,2337,Undirected
6,2338,Undirected
6,2339,Undirected
6,2340,Undirected
6,2341,Undirected
6,2342,Undirected
6,2343,Undirected
6,2344,Undirected
6,2345,Undirected
6,2346,Undirected
6,2347,Undirected
6,2348,Undirected
7,2333,Undirected
7,1809,Undirected
6,2307,Undirected
6,1850,Undirected
6,2308,Undirected
6,2309,Undirected
6,2343,Undirected
6,2349,Undirected
6,1799,Undirected
6,2334,Undirected
6,2329,Undirected
6,2335,Undirected
6,58,Undirected
6,23,Undirected
6,2350,Undirected
6,2346,Undirected
6,2351,Undirected
6,2327,Undirected
6,2344,Undirected
6,2352,Undirected
6,2353,Undirected
6,1809,Undirected
6,2327,Undirected
6,2354,Undirected
6,2355,Undirected
6,2356,Undirected
6,2357,Undirected
6,2358,Undirected
6,2359,Undirected
6,2360,Undirected
6,1087,Undirected
6,2335,Undirected
6,2361,Undirected
6,2334,Undirected
6,2362,Undirected
6,2363,Undirected
6,2364,Undirected
6,2360,Undirected
6,2365,Undirected
6,2366,Undirected
6,2367,Undirected
6,2117,Undirected
6,2368,Undirected
6,2369,Undirected
6,2370,Undirected
6,2371,Undirected
6,2372,Undirected
6,2349,Undirected
6,1850,Undirected
6,2327,Undirected
6,2354,Undirected
6,2355,Undirected
6,2373,Undirected
6,2356,Undirected
6,2358,Undirected
6,2359,Undirected
6,2360,Undirected
6,302,Undirected
6,924,Undirected
6,241,Undirected
6,2374,Undirected
6,2375,Undirected
6,1086,Undirected
6,2354,Undirected
6,2365,Undirected
6,2364,Undirected
6,2376,Undirected
6,2377,Undirected
6,2355,Undirected
6,2330,Undirected
6,2378,Undirected
6,2329,Undirected
6,2379,Undirected
6,2371,Undirected
6,2307,Undirected
6,2309,Undirected
6,2352,Undirected
6,2353,Undirected
6,2309,Undirected
6,2311,Undirected
6,1809,Undirected
6,2327,Undirected
6,2354,Undirected
6,2355,Undirected
6,2373,Undirected
6,2356,Undirected
6,2357,Undirected
6,2358,Undirected
6,2380,Undirected
6,1809,Undirected
6,2327,Undirected
6,2332,Undirected
6,1850,Undirected
6,65,Undirected
6,2375,Undirected
6,2311,Undirected
6,2381,Undirected
6,1615,Undirected
6,2378,Undirected
6,2357,Undirected
6,2382,Undirected
6,2383,Undirected
6,17,Undirected
6,2352,Undirected
6,2384,Undirected
6,1913,Undirected
6,2385,Undirected
6,2386,Undirected
6,2387,Undirected
6,2309,Undirected
6,2355,Undirected
6,2354,Undirected
6,2388,Undirected
6,2389,Undirected
6,2390,Undirected
6,2373,Undirected
6,2356,Undirected
6,2391,Undirected
6,2392,Undirected
6,2393,Undirected
6,2394,Undirected
6,2365,Undirected
6,2371,Undirected
6,2395,Undirected
6,2327,Undirected
6,2375,Undirected
6,2335,Undirected
6,1809,Undirected
6,2382,Undirected
6,66,Undirected
6,23,Undirected
6,2396,Undirected
6,80,Undirected
6,2332,Undirected
6,2311,Undirected
6,2354,Undirected
6,2379,Undirected
6,2397,Undirected
6,2377,Undirected
6,2376,Undirected
6,2398,Undirected
6,2370,Undirected
6,2399,Undirected
6,2400,Undirected
6,2401,Undirected
6,2330,Undirected
6,2334,Undirected
6,2349,Undirected
6,2372,Undirected
6,2055,Undirected
6,2335,Undirected
6,1809,Undirected
6,66,Undirected
6,2309,Undirected
6,2311,Undirected
6,2384,Undirected
6,2327,Undirected
6,2399,Undirected
6,2375,Undirected
6,2402,Undirected
6,1850,Undirected
6,2354,Undirected
6,2355,Undirected
6,2358,Undirected
6,65,Undirected
6,2332,Undirected
6,2403,Undirected
6,2357,Undirected
6,2393,Undirected
6,2386,Undirected
6,2404,Undirected
6,2388,Undirected
6,2387,Undirected
6,2392,Undirected
6,2382,Undirected
6,2405,Undirected
6,23,Undirected
6,2389,Undirected
6,2390,Undirected
6,2406,Undirected
6,2407,Undirected
6,239,Undirected
6,2401,Undirected
